Product ID;Product Position;Promotion;Product Category;Seasonal;Sales Volume;brand;url;sku;name;description;price;scraped_at;section
183634;Front of Store;Yes;Clothing;Yes;7;Zara;https://www.zara.com/us/en/basic-knit-sweater-p01509115.html;324593343-043-2;BASIC KNIT SWEATER;Long sleeve round neck sweater. Side vents at hem. Rib trim.;55.00;05.02.2024;WOMAN
122484;Aisle;Yes;Clothing;Yes;9;Zara;https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html;319473750-809-1;V-NECK KNIT SWEATER;V-neck sweater with long sleeves. Side vents at hem.;47.9;06.02.2024;WOMAN
183574;Aisle;Yes;Clothing;Yes;7;Zara;https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html;331789902-808-1;FOIL KNIT CROP SWEATER;Ribbed sweater with round neck and long sleeves. Ripped hem.;47.9;07.02.2024;WOMAN
185307;Front of Store;No;Clothing;Yes;6;Zara;https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html;300250126-401-2;BASIC 100% WOOL SWEATER;Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.;82.00;07.02.2024;WOMAN
118719;End-cap;No;Clothing;Yes;11;Zara;https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html;320052978-401-2;COLORBLOCK KNIT CROP SWEATER;Short sweater with round neck and long sleeves.;45.9;07.02.2024;WOMAN
155050;Aisle;No;Clothing;Yes;7;Zara;https://www.zara.com/us/en/boucle-textured-jacket-p08491402.html;316205038-615-2;BOUCLÉ TEXTURED JACKET;Cropped jacket made with wool blend fabric. High collar and long sleeves with elastic cuffs. Front patch pockets with flaps. Elastic hem. Front snap button closure.;129.0;07.02.2024;MAN
137044;Aisle;No;Clothing;Yes;5;Zara;https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html;320680326-107-39;PATCH BOMBER JACKET;Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.;99.00;08.02.2024;MAN
118719;End-cap;No;Clothing;Yes;8;Zara;https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html;320052978-401-2;COLORBLOCK KNIT CROP SWEATER;Short sweater with round neck and long sleeves.;45.9;09.02.2024;WOMAN
134788;Front of Store;No;Clothing;No;4;Zara;https://www.zara.com/us/en/fine-knit-sweater-p09598045.html;324722597-400-2;FINE KNIT SWEATER;V-neck sweater with long sleeves.;45.9;09.02.2024;WOMAN
140142;Front of Store;Yes;Clothing;No;2;Zara;https://www.zara.com/us/en/knit-open-back-pearly-sweater-p04331152.html;328207551-500-2;KNIT OPEN BACK PEARLY SWEATER;High collar sweater with long sleeves. Open back detail and pearl appliqués. Back button closure.;49.9;09.02.2024;WOMAN
181502;Front of Store;Yes;Clothing;No;6;Zara;https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html;323175653-803-2;SOFT JEWEL SWEATER;Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.;39.9;10.02.2024;WOMAN
182779;End-cap;Yes;Clothing;Yes;14;Zara;https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html;324814227-400-2;FAUX FUR JEWEL SWEATER;Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.;35.9;10.02.2024;WOMAN
155674;Front of Store;No;Clothing;No;9;Zara;https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html;323218942-800-2;METAL BEAD KNIT SWEATER;Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.;49.9;10.02.2024;WOMAN
110329;Front of Store;No;Clothing;Yes;6;Zara;https://www.zara.com/us/en/contrast-sole-leather-sneakers-p12510320.html;314937773-800-39;CONTRAST SOLE LEATHER SNEAKERS;Sneakers. Made of leather. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Rounded shape. Chunky sole.;69.9;10.02.2024;MAN
185809;End-cap;No;Clothing;No;13;Zara;https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html;313890688-330-1;KNIT SWEATER WITH RIPS;Round neck long sleeve sweater. Openwork detail with rips.;49.9;10.02.2024;WOMAN
171520;End-cap;Yes;Clothing;Yes;14;Zara;https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html;322451460-800-1;GATHERED WAIST KNIT SWEATER;Round neck long sleeve sweater. Fitted waist with side ruching.;47.9;10.02.2024;WOMAN
148230;Front of Store;Yes;Clothing;No;7;Zara;https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html;321480271-802-2;JEWEL KNIT SWEATER;Round neck sweater with jewel appliqués and long sleeves. Back opening with button closure.;59.9;10.02.2024;WOMAN
126979;Front of Store;No;Clothing;No;5;Zara;https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html;311297787-806-1;KNIT SWEATER WITH PIPING;Round neck long sleeve sweater. Contrasting piping detail. Rib trim.;49.9;10.02.2024;WOMAN
147449;End-cap;No;Clothing;No;6;Zara;https://www.zara.com/us/en/suede-running-sneakers-p12320320.html;316608794-802-39;SUEDE RUNNING SNEAKERS;Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.;69.9;11.02.2024;MAN
171520;End-cap;Yes;Clothing;Yes;3;Zara;https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html;322451460-800-1;GATHERED WAIST KNIT SWEATER;Round neck long sleeve sweater. Fitted waist with side ruching.;47.9;11.02.2024;WOMAN
148230;Front of Store;Yes;Clothing;No;6;Zara;https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html;321480271-802-2;JEWEL KNIT SWEATER;Round neck sweater with jewel appliqués and long sleeves. Back opening with button closure.;59.9;12.02.2024;WOMAN
193332;Aisle;Yes;Clothing;No;8;Zara;https://www.zara.com/us/en/woven-leather-slides-p12708320.html;319205037-800-39;WOVEN LEATHER SLIDES;Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.;49.9;13.02.2024;MAN
146804;Aisle;Yes;Clothing;No;7;Zara;https://www.zara.com/us/en/suede-sneakers-p12216320.html;311307495-131-39;SUEDE SNEAKERS;Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.;69.9;14.02.2024;MAN
188909;Aisle;Yes;Clothing;Yes;4;Zara;https://www.zara.com/us/en/asymmetric-cropped-knit-sweater-p06771149.html;336449731-712-1;ASYMMETRIC CROPPED KNIT SWEATER;Woven V-neckline long sleeve sweater. Asymmetric hem.;39.9;15.02.2024;WOMAN
165910;End-cap;Yes;Clothing;No;12;Zara;https://www.zara.com/us/en/knit-sweater-with-pearls-p02142249.html;313890651-712-2;KNIT SWEATER WITH PEARLS;Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliqué.;69.9;15.02.2024;WOMAN
136738;Front of Store;No;Clothing;Yes;7;Zara;https://www.zara.com/us/en/high-collar-knit-sweater-p01509118.html;287414911-803-2;HIGH COLLAR KNIT SWEATER;Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.;82.00;16.02.2024;WOMAN
144497;End-cap;Yes;Clothing;Yes;9;Zara;https://www.zara.com/us/en/striped-knit-sweater-p06427115.html;342171615-104-2;STRIPED KNIT SWEATER;Sweater with high collar and long sleeves. Front zip closure.;49.9;16.02.2024;WOMAN
135036;End-cap;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/cable-knit-metallic-sweater-p04369103.html;314152967-485-2;CABLE KNIT METALLIC SWEATER;Round neck long sleeve sweater. Metallic fabric detail and frayed trim.;49.9;16.02.2024;WOMAN
166331;Aisle;Yes;Clothing;Yes;1;Zara;https://www.zara.com/us/en/asymmetrical-wool-and-silk-blend-sweater-p09598025.html;324186867-642-2;ASYMMETRICAL WOOL AND SILK BLEND SWEATER;Wool and silk blend sweater. Asymmetric neckline and long sleeves.;59.9;17.02.2024;WOMAN
187234;Front of Store;Yes;Clothing;Yes;10;Zara;https://www.zara.com/us/en/stretch-pocket-overshirt-p07484478.html;342657802-914-2;STRETCH POCKET OVERSHIRT;Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.;59.9;17.02.2024;MAN
148888;Front of Store;No;Clothing;No;7;Zara;https://www.zara.com/us/en/rib-collar-jacket-p08281410.html;316207898-712-2;RIB COLLAR JACKET;Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.;109.0;17.02.2024;MAN
110805;Front of Store;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/faux-leather-oversized-jacket-limited-edition-p07380310.html;321496761-800-2;FAUX LEATHER OVERSIZED JACKET LIMITED EDITION;Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.;159.0;17.02.2024;MAN
179801;Front of Store;No;Clothing;Yes;9;Zara;https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p06318411.html;311307255-800-2;CONTRASTING PATCHES BOMBER JACKET;Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.;129.0;17.02.2024;MAN
147449;End-cap;No;Clothing;No;1;Zara;https://www.zara.com/us/en/suede-running-sneakers-p12320320.html;316608794-802-39;SUEDE RUNNING SNEAKERS;Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.;69.9;18.02.2024;MAN
193332;Aisle;Yes;Clothing;No;3;Zara;https://www.zara.com/us/en/woven-leather-slides-p12708320.html;319205037-800-39;WOVEN LEATHER SLIDES;Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.;49.9;19.02.2024;MAN
146804;Aisle;Yes;Clothing;No;1;Zara;https://www.zara.com/us/en/suede-sneakers-p12216320.html;311307495-131-39;SUEDE SNEAKERS;Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.;69.9;19.02.2024;MAN
188909;Aisle;Yes;Clothing;Yes;5;Zara;https://www.zara.com/us/en/asymmetric-cropped-knit-sweater-p06771149.html;336449731-712-1;ASYMMETRIC CROPPED KNIT SWEATER;Woven V-neckline long sleeve sweater. Asymmetric hem.;39.9;19.02.2024;WOMAN
165910;End-cap;Yes;Clothing;No;9;Zara;https://www.zara.com/us/en/knit-sweater-with-pearls-p02142249.html;313890651-712-2;KNIT SWEATER WITH PEARLS;Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliqué.;69.9;19.02.2024;WOMAN
136738;Front of Store;No;Clothing;Yes;1;Zara;https://www.zara.com/us/en/high-collar-knit-sweater-p01509118.html;287414911-803-2;HIGH COLLAR KNIT SWEATER;Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.;82.00;20.02.2024;WOMAN
144497;End-cap;Yes;Clothing;Yes;7;Zara;https://www.zara.com/us/en/striped-knit-sweater-p06427115.html;342171615-104-2;STRIPED KNIT SWEATER;Sweater with high collar and long sleeves. Front zip closure.;49.9;20.02.2024;WOMAN
194410;End-cap;No;Clothing;No;5;Zara;https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307443.html;322972473-052-46;SUIT JACKET IN 100% LINEN;Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Back vents. Front button closure.;159.0;20.02.2024;MAN
141904;End-cap;Yes;Clothing;Yes;3;Zara;https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html;313845662-400-3;JACQUARD DENIM JACKET;Lapel collar jacket with long sleeves with buttoned cuffs. Patch pockets with flaps at chest and side pockets at hip. Front hidden button closure.;109.0;20.02.2024;MAN
124981;Front of Store;No;Clothing;Yes;11;Zara;https://www.zara.com/us/en/padded-denim-jacket-p01538413.html;320264577-800-2;PADDED DENIM JACKET;Cropped jacket with lightly quilted interior. Lapel collar and long sleeves. Flap patch pockets at hip. Washed effect. Rib hems. Front zip closure.;89.9;20.02.2024;MAN
161909;Aisle;Yes;Clothing;No;1;Zara;https://www.zara.com/us/en/leather-jacket-p05479400.html;315529534-705-3;LEATHER JACKET;Relaxed fit jacket in leather. Spread collar and long sleeves with slit cuffs with button closure. Patch pockets at hip. Back vents. Front button closure.;299.0;20.02.2024;MAN
129152;End-cap;No;Clothing;No;2;Zara;https://www.zara.com/us/en/lightweight-bomber-jacket-p08281315.html;320423517-800-2;LIGHTWEIGHT BOMBER JACKET;Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.;49.9;20.02.2024;MAN
183243;Front of Store;Yes;Clothing;No;6;Zara;https://www.zara.com/us/en/suit-jacket-p04303266.html;328250627-251-46;SUIT JACKET;Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;169.0;20.02.2024;MAN
198248;Front of Store;Yes;Clothing;No;3;Zara;https://www.zara.com/us/en/faux-leather-bomber-jacket-p03918420.html;311309526-800-2;FAUX LEATHER BOMBER JACKET;Jacket made of faux leather fabric. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.;69.9;20.02.2024;MAN
191230;End-cap;No;Clothing;No;2;Zara;https://www.zara.com/us/en/patch-bomber-jacket-p03918330.html;311287528-811-2;PATCH BOMBER JACKET;Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.;89.9;21.02.2024;MAN
187234;Front of Store;Yes;Clothing;Yes;1;Zara;https://www.zara.com/us/en/stretch-pocket-overshirt-p07484478.html;342657802-914-2;STRETCH POCKET OVERSHIRT;Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.;59.9;21.02.2024;MAN
148888;Front of Store;No;Clothing;No;3;Zara;https://www.zara.com/us/en/rib-collar-jacket-p08281410.html;316207898-712-2;RIB COLLAR JACKET;Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.;109.0;21.02.2024;MAN
110805;Front of Store;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/faux-leather-oversized-jacket-limited-edition-p07380310.html;321496761-800-2;FAUX LEATHER OVERSIZED JACKET LIMITED EDITION;Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.;159.0;21.02.2024;MAN
125938;Aisle;Yes;Clothing;Yes;3;Zara;https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html;313890680-450-2;OVERSIZED KNIT SWEATER;Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.;49.9;21.02.2024;WOMAN
122809;End-cap;No;Clothing;Yes;5;Zara;https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html;344575855-982-2;WOOL BLEND KNIT SWEATER;Sweater made with 31% wool. Round neck and long sleeves. Rib trim.;49.9;21.02.2024;WOMAN
181502;Front of Store;Yes;Clothing;No;2;Zara;https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html;323175653-803-2;SOFT JEWEL SWEATER;Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.;39.9;21.02.2024;WOMAN
179801;Front of Store;No;Clothing;Yes;1;Zara;https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p06318411.html;311307255-800-2;CONTRASTING PATCHES BOMBER JACKET;Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.;129.0;22.02.2024;MAN
134927;Aisle;Yes;Clothing;Yes;2;Zara;https://www.zara.com/us/en/patch-bomber-jacket-p03833404.html;317129011-500-2;PATCH BOMBER JACKET;Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliqués at front and back. Rib trim. Front snap button closure.;129.0;22.02.2024;MAN
123150;End-cap;Yes;Clothing;No;4;Zara;https://www.zara.com/us/en/cropped-bomber-jacket-limited-edition-p08281600.html;330274270-800-2;CROPPED BOMBER JACKET LIMITED EDITION;Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.;129.0;22.02.2024;MAN
159145;End-cap;Yes;Clothing;No;3;Zara;https://www.zara.com/us/en/faux-leather-puffer-jacket-p03833302.html;311297855-800-2;FAUX LEATHER PUFFER JACKET;Faux leather jacket with padded interior. Lapel collar and long sleeves with snap buttoned cuffs. Welt pockets at hip and interior pocket. Elastic hem. Front zip hidden by a snap button flap.;109.0;22.02.2024;MAN
172364;Aisle;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/faux-leather-bomber-jacket-p08281667.html;317782474-800-2;FAUX LEATHER BOMBER JACKET;Jacket made of faux leather fabric. Rib elastic collar and long sleeves. Zip pockets with flaps at hip. Interior pocket. Elastic hem. Front zip closure.;109.0;22.02.2024;MAN
178281;End-cap;No;Clothing;Yes;1;Zara;https://www.zara.com/us/en/bomber-jacket-p06318502.html;315758723-401-2;BOMBER JACKET;Varsity jacket. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front snap button closure.;109.0;22.02.2024;MAN
194339;End-cap;No;Clothing;No;3;Zara;https://www.zara.com/us/en/faux-suede-jacket-p08281652.html;311302863-800-2;FAUX SUEDE JACKET;Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.;89.9;22.02.2024;MAN
174412;Aisle;No;Clothing;Yes;5;Zara;https://www.zara.com/us/en/faux-suede-bomber-jacket-p08574500.html;311282759-806-2;FAUX SUEDE BOMBER JACKET;Jacket made of faux suede fabric. Rib elastic collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.;69.9;22.02.2024;MAN
114877;Aisle;No;Clothing;No;7;Zara;https://www.zara.com/us/en/suede-jacket-p02521102.html;323134415-700-3;SUEDE JACKET;Jacket made of suede. Cropped length. Lapel collar and long sleeves. Front hidden in-seam pockets. Front zip closure.;349.0;22.02.2024;MAN
122809;End-cap;No;Clothing;Yes;2;Zara;https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html;344575855-982-2;WOOL BLEND KNIT SWEATER;Sweater made with 31% wool. Round neck and long sleeves. Rib trim.;49.9;22.02.2024;WOMAN
181502;Front of Store;Yes;Clothing;No;9;Zara;https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html;323175653-803-2;SOFT JEWEL SWEATER;Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.;39.9;22.02.2024;WOMAN
140727;End-cap;Yes;Clothing;Yes;4;Zara;https://www.zara.com/us/en/contrasting-collar-jacket-p01538369.html;312372582-526-2;CONTRASTING COLLAR JACKET;Jacket with lightly padded interior. Contrasting lapel collar. Long sleeves with buttoned cuffs. Washed effect. Double welt pockets at chest and hip. Front zip closure.;79.9;23.02.2024;MAN
133109;Front of Store;No;Clothing;Yes;3;Zara;https://www.zara.com/us/en/textured-jacket-p04302457.html;321143726-712-2;TEXTURED JACKET;Jacket made of textured fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and hidden pockets at hip. Side vents at hem. Front button closure.;79.9;23.02.2024;MAN
127296;Aisle;No;Clothing;No;1;Zara;https://www.zara.com/us/en/cropped-textured-jacket-p01538410.html;320220949-507-2;CROPPED TEXTURED JACKET;Jacket made of dense cotton fabric cut on the bias. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Cropped length. Front zip closure.;89.9;23.02.2024;MAN
133757;Aisle;Yes;Clothing;No;2;Zara;https://www.zara.com/us/en/pocket-puffer-jacket-p08281439.html;312664937-514-2;POCKET PUFFER JACKET;Quilted jacket made of technical fabric. High collar and long sleeves. Flap pocket at chest and hidden in-seam pockets at side hip. Interior pocket. Interior elastic hem. Cropped length. Front zip closure.;129.0;23.02.2024;MAN
111760;End-cap;No;Clothing;No;7;Zara;https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html;321143723-401-2;TECHNICAL JACKET WITH POCKETS;Jacket made of technical fabric with quilted interior. Lapel collar and long sleeves. Flap patch pockets at hip. Rib trim. Front button closure.;109.0;23.02.2024;MAN
198375;End-cap;No;Clothing;No;3;Zara;https://www.zara.com/us/en/faux-leather-jacket-p08281345.html;311297763-800-2;FAUX LEATHER JACKET;Jacket made of faux leather fabric. Lapel collar and long sleeves with snap buttoned cuffs. Welt pockets at hip. Front snap button closure.;69.9;23.02.2024;MAN
168837;Aisle;No;Clothing;No;5;Zara;https://www.zara.com/us/en/faux-suede-jacket-p03548689.html;311292194-731-2;FAUX SUEDE JACKET;Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.;89.9;23.02.2024;MAN
138505;Front of Store;No;Clothing;No;3;Zara;https://www.zara.com/us/en/ripped-denim-jacket-p01538470.html;335663355-406-2;RIPPED DENIM JACKET;Denim jacket with lapel collar and long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed effect and rips. Front button closure.;69.9;23.02.2024;MAN
125938;Aisle;Yes;Clothing;Yes;4;Zara;https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html;313890680-450-2;OVERSIZED KNIT SWEATER;Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.;49.9;23.02.2024;WOMAN
122809;End-cap;No;Clothing;Yes;1;Zara;https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html;344575855-982-2;WOOL BLEND KNIT SWEATER;Sweater made with 31% wool. Round neck and long sleeves. Rib trim.;49.9;23.02.2024;WOMAN
181502;Front of Store;Yes;Clothing;No;2;Zara;https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html;323175653-803-2;SOFT JEWEL SWEATER;Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.;39.9;23.02.2024;WOMAN
116228;End-cap;Yes;Clothing;No;4;Zara;https://www.zara.com/us/en/textured-pocket-jacket-p03918500.html;312363708-800-2;TEXTURED POCKET JACKET;Jacket with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.;89.9;23.02.2024;MAN
167592;Front of Store;Yes;Clothing;No;6;Zara;https://www.zara.com/us/en/faux-suede-patch-jacket-p08281357.html;312320664-251-2;FAUX SUEDE PATCH JACKET;Varsity jacket made of faux suede fabric. Lapel collar and long sleeves. Double welt pockets at hip and interior pocket. Front contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.;89.9;24.02.2024;MAN
133100;End-cap;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/puffer-jacket-with-pouch-pocket-p00155401.html;311302445-445-97;PUFFER JACKET WITH POUCH POCKET;Jacket made of technical fabric with padded interior. High collar with front zip closure and long sleeves with elastic strap cuffs. Front and back contrast embroidered text. Zip pockets at hip. Adjustable elastic strap at hem with side zippers and strap.;89.9;24.02.2024;MAN
119955;Front of Store;No;Clothing;No;3;Zara;https://www.zara.com/us/en/bomber-jacket-p05039440.html;323216370-422-97;BOMBER JACKET;Boxy bomber jacket. Rib elastic collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.;89.9;24.02.2024;MAN
189349;End-cap;Yes;Clothing;No;6;Zara;https://www.zara.com/us/en/textured-weave-overshirt-p01608101.html;317107014-707-2;TEXTURED WEAVE OVERSHIRT;Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.;89.9;24.02.2024;MAN
127478;Front of Store;No;Clothing;Yes;1;Zara;https://www.zara.com/us/en/straight-suit-jacket-p04143291.html;328594167-800-46;STRAIGHT SUIT JACKET;Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.;129.0;24.02.2024;MAN
180661;Front of Store;No;Clothing;Yes;2;Zara;https://www.zara.com/us/en/hooded-quilted-jacket-p00029501.html;311309598-711-2;HOODED QUILTED JACKET;Puffer jacket with high collar and adjustable hood. Long sleeves with interior rib cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;129.0;24.02.2024;MAN
186681;End-cap;No;Clothing;Yes;1;Zara;https://www.zara.com/us/en/lightweight-puffer-jacket-p04302520.html;267133943-711-2;LIGHTWEIGHT PUFFER JACKET;Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.;19.99;24.02.2024;MAN
133183;Front of Store;Yes;Clothing;Yes;3;Zara;https://www.zara.com/us/en/cotton-blend-bomber-jacket-p06518350.html;318265017-401-2;COTTON BLEND BOMBER JACKET;Jacket made of cotton blend fabric. High collar and long sleeves. Welt pockets at hip. Rib trim. Cropped length. Front zip closure.;89.9;24.02.2024;MAN
173508;Aisle;Yes;Clothing;No;4;Zara;https://www.zara.com/us/en/pocket-jacket-p06318507.html;322410604-401-2;POCKET JACKET;Jacket made of dense technical fabric. Lapel collar and long sleeves with buttoned cuffs. Multi-functional front pockets. Front zip hidden by a snap button flap.;129.0;24.02.2024;MAN
118569;Aisle;No;Clothing;Yes;2;Zara;https://www.zara.com/us/en/alpaca-and-wool-blend-tie-dye-knit-sweater-p02142220.html;313890645-330-2;ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER;Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.;49.9;24.02.2024;WOMAN
155848;End-cap;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html;324597432-800-2;MOCK NECK WOOL AND SILK BLEND KNIT TOP;Wool and silk blend top. High collar and long sleeves.;49.9;24.02.2024;WOMAN
152563;Front of Store;No;Clothing;Yes;6;Zara;https://www.zara.com/us/en/cashmere-blend-knit-sweater-p02893169.html;313890686-731-2;CASHMERE BLEND KNIT SWEATER;Sweater made with 95% cashmere. V-neck and long sleeves. Rib trim.;169.0;24.02.2024;WOMAN
115153;Aisle;No;Clothing;No;7;Zara;https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html;313890650-712-2;ALPACA BLEND OPEN KNIT SWEATER;Sweater made with 63% alpaca. Round neck and long sleeves.;79.9;24.02.2024;WOMAN
125938;Aisle;Yes;Clothing;Yes;6;Zara;https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html;313890680-450-2;OVERSIZED KNIT SWEATER;Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.;49.9;24.02.2024;WOMAN
122809;End-cap;No;Clothing;Yes;8;Zara;https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html;344575855-982-2;WOOL BLEND KNIT SWEATER;Sweater made with 31% wool. Round neck and long sleeves. Rib trim.;49.9;24.02.2024;WOMAN
181502;Front of Store;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html;323175653-803-2;SOFT JEWEL SWEATER;Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.;39.9;24.02.2024;WOMAN
182779;End-cap;Yes;Clothing;Yes;6;Zara;https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html;324814227-400-2;FAUX FUR JEWEL SWEATER;Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.;35.9;24.02.2024;WOMAN
155674;Front of Store;No;Clothing;No;7;Zara;https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html;323218942-800-2;METAL BEAD KNIT SWEATER;Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.;49.9;24.02.2024;WOMAN
